dataset,paraphrase_type,count,mean,std,min,25%,50%,75%,max
mmlu,instruct_finance_jargon,494.0,4.769230769230769,3.546758743067532,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_first_plural,494.0,4.755060728744939,3.3713271197005903,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_first_singular,494.0,4.7591093117408905,3.5014728886069393,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_footnotes,494.0,4.775303643724697,3.5112276317051823,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_formal_academic,494.0,5.08502024291498,3.487569682698633,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_formal_business,494.0,5.362348178137652,3.5951679527873535,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_formal_memo,493.0,5.606490872210953,3.4984489098477467,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_forum_quote,493.0,5.592292089249493,3.2663132513544806,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_friendly,494.0,5.01417004048583,3.46846144077737,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_future_tense,494.0,4.589068825910931,3.3983592782841603,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_fuzzy_numbers,494.0,5.074898785425101,3.5302887460813257,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_gamer_slang,494.0,4.218623481781377,3.5326321901103253,0.0,1.0,3.0,7.0,10.0
mmlu,instruct_gaming_jargon,494.0,4.516194331983805,3.6509384842960384,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_garden_path,494.0,5.206477732793522,3.4420556358834995,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_greeting,494.0,4.437246963562753,3.4013345000272985,0.0,1.0,4.0,7.0,10.0
mmlu,instruct_haiku,493.0,4.407707910750507,3.6767371067168835,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_hashtags,490.0,5.816326530612245,3.244460242528463,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_helpful_markdown_structure,494.0,5.538461538461538,3.63797004191913,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_helpful_meaning_reinforing_characters,494.0,5.421052631578948,3.6959549876937046,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_hinglish,494.0,4.7145748987854255,3.647988431423361,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_hopeful,494.0,4.933198380566802,3.68010812814035,0.0,2.0,4.0,9.0,10.0
mmlu,instruct_html_comment,490.0,5.510204081632653,3.370280606909232,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_html_tags,494.0,5.261133603238866,3.766327205518767,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_humorous,494.0,3.9878542510121457,3.6793175367890543,0.0,0.0,3.0,7.0,10.0
mmlu,instruct_hypothetical_if,494.0,5.123481781376518,3.5638105535983833,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_impersonal_one_should,494.0,4.6214574898785425,3.4193734377973652,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_indirect_question,494.0,4.172064777327935,3.389631755214371,0.0,1.0,3.0,7.0,10.0
mmlu,instruct_indirect_relay,493.0,5.85395537525355,3.5255988325511294,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_informal,494.0,4.698380566801619,3.5279408357388182,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_inline_ad,490.0,5.66734693877551,3.2774801879576363,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_inline_url,490.0,5.5,3.273022904992465,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_insulting,494.0,4.419028340080971,3.651185901321737,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_interrobang,490.0,5.706122448979592,3.363366227102487,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_inversion,490.0,5.23469387755102,3.639144769100796,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_ironic,494.0,3.51417004048583,3.528326637872763,0.0,0.0,2.0,6.75,10.0
mmlu,instruct_jargon,494.0,4.419028340080971,3.525698507635168,0.0,1.0,4.0,7.75,10.0
mmlu,instruct_joke,494.0,4.2631578947368425,3.7253012113087065,0.0,0.0,4.0,8.0,10.0
mmlu,instruct_journalist_interview,493.0,5.446247464503043,3.469912945479462,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_json_format,493.0,4.405679513184584,3.72119399531091,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_key_smash,490.0,5.5081632653061225,3.4470779383063324,0.0,2.25,5.0,9.0,10.0
mmlu,instruct_leet_speak,490.0,5.3979591836734695,3.584047237350202,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_legal_jargon,494.0,5.125506072874494,3.580491037828633,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_legalease,494.0,5.267206477732794,3.7315411128588583,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_legalese,494.0,5.07085020242915,3.684439139220326,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_lighthearted,494.0,4.7591093117408905,3.713451784304639,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_litotes,494.0,5.421052631578948,3.621107003149559,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_lyrical,494.0,3.3906882591093117,3.536995770295899,0.0,0.0,2.0,6.0,10.0
mmlu,instruct_malapropism,494.0,4.647773279352227,3.5361685384418973,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_markdown_bold,494.0,5.435222672064778,3.742044197748443,0.0,2.0,5.0,10.0,10.0
mmlu,instruct_markdown_bold_and_italic,494.0,5.082995951417004,3.711611396715311,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_markdown_doc,493.0,5.557809330628803,3.592449861058844,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_markdown_italic,494.0,5.1923076923076925,3.746189617676034,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_markdown_quote,490.0,5.481632653061224,3.5487647823323245,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_marketing,494.0,3.935222672064777,3.6627412797750405,0.0,0.0,3.0,7.0,10.0
mmlu,instruct_marketing_speak,494.0,4.593117408906883,3.684080273672198,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_medical_jargon,494.0,4.827935222672065,3.6412039373595166,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_melancholy,494.0,4.746963562753036,3.6769581432633425,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_memo,493.0,5.456389452332657,3.5367732449550653,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_meta_question,493.0,5.164300202839756,3.314691270486313,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_might_be_wrong,493.0,5.367139959432048,3.730926470998532,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_minimalist,494.0,4.331983805668016,3.749659796838815,0.0,1.0,3.0,8.0,10.0
mmlu,instruct_misplaced_commas,490.0,5.387755102040816,3.392017132356632,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_missing_bracket,490.0,5.512244897959183,3.3385725280079535,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_missing_bracket_and_quote,490.0,5.108163265306122,3.359590047946824,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_missing_quote,490.0,5.228571428571429,3.3213691216930084,0.0,2.0,5.0,8.75,10.0
mmlu,instruct_modal_may,494.0,5.159919028340081,3.695939989667499,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_modal_must,494.0,5.068825910931174,3.7696503189872734,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_modal_should,494.0,4.933198380566802,3.7764068336371532,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_multi_paragraph,494.0,4.866396761133603,3.470297666627408,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_musical_notation,494.0,5.271255060728745,3.428685761104731,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_negated,494.0,4.931174089068826,3.750770013987294,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_nested_parentheticals,494.0,4.346153846153846,3.7616102062046926,0.0,0.0,4.0,8.0,10.0
mmlu,instruct_nested_question,494.0,4.483805668016195,3.370727840862952,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_neutral,494.0,5.637651821862348,3.6232681884372706,0.0,2.0,6.0,9.0,10.0
mmlu,instruct_news_headline,493.0,4.825557809330629,3.513909055859368,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_no_caps,490.0,5.544897959183674,3.265207379772403,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_no_contractions,494.0,5.244939271255061,3.5994597149728245,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_no_punct,490.0,5.575510204081633,3.399658987604787,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_no_spaces,490.0,4.922448979591837,3.519461830613623,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_nominalization,490.0,5.183673469387755,3.556574426586758,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_numbered_list,490.0,5.687755102040816,3.5754292520801414,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_numbered_steps,494.0,4.649797570850202,3.850242999564298,0.0,0.0,5.0,9.0,10.0
mmlu,instruct_one_typo_punctuation,490.0,5.689795918367347,3.3331847552546865,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_output_csv,494.0,5.6396761133603235,3.4943775031091837,0.0,2.25,6.0,9.0,10.0
mmlu,instruct_output_html,494.0,5.242914979757085,3.4183760074418164,0.0,2.0,6.0,8.0,10.0
mmlu,instruct_output_json,494.0,5.894736842105263,3.6579198901143064,0.0,2.0,7.0,10.0,10.0
mmlu,instruct_output_markdown,494.0,6.72672064777328,3.397322441526948,0.0,4.0,8.0,10.0,10.0
mmlu,instruct_output_yaml,494.0,5.663967611336032,3.5394670252000173,0.0,2.0,6.0,9.0,10.0
mmlu,instruct_oxford_comma,490.0,5.261224489795918,3.4268765895688773,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_paradox,494.0,4.8562753036437245,3.58348577184218,0.0,2.0,4.5,8.0,10.0
mmlu,instruct_paradox_statement,494.0,4.0910931174089065,3.4231347535566434,0.0,1.0,3.0,7.0,10.0
mmlu,instruct_parenthetical_aside,490.0,5.244897959183674,3.204231687208776,0.0,3.0,5.0,8.0,10.0
mmlu,instruct_passive_voice,494.0,4.8582995951417,3.5480134634518423,0.0,2.0,4.0,9.0,10.0
mmlu,instruct_past_tense,494.0,4.935222672064778,3.4804371054862613,0.0,2.0,4.0,9.0,10.0
mmlu,instruct_physics_jargon,494.0,3.751012145748988,3.502643016533666,0.0,0.0,3.0,7.0,10.0
mmlu,instruct_plan_execute_reflect,494.0,4.074898785425101,2.3394616086907853,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_playful,494.0,4.336032388663968,3.855455980610006,0.0,0.0,4.0,9.0,10.0
mmlu,instruct_poetic,494.0,3.4635627530364372,3.551088776714948,0.0,0.0,2.0,7.0,10.0
mmlu,instruct_polite_request,494.0,4.5728744939271255,3.4643582273519495,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_positive,494.0,4.987854251012146,3.800802500269771,0.0,1.0,5.0,9.0,10.0
mmlu,instruct_profane,494.0,4.72672064777328,3.654474954851615,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_pseudo_cleft,490.0,5.277551020408163,3.640898409664562,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_pun,494.0,4.625506072874494,3.6626835459222433,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_pun_based,494.0,5.3076923076923075,3.483729428164997,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_qa_script,493.0,5.288032454361055,3.502350950119985,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_random_caps,490.0,4.561224489795919,3.481961481302203,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_random_linebreaks,490.0,4.838775510204082,3.512834564495976,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_random_linebreaks_and_typo_and_missing_bracket,494.0,4.963562753036437,3.7338819614630645,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_random_linebreaks_and_typo_and_missing_bracket_and_many_exclamations,494.0,5.064777327935222,3.8024031915950838,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_random_linebreaks_and_typo_and_missing_bracket_and_wrong_punctuation,494.0,5.040485829959514,3.6873750629368276,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_random_linebreaks_and_typo_and_missing_bracket_and_wrong_punctuation_and_extra_space,494.0,4.951417004048583,3.6679727857762336,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_random_linebreaks_and_typo_and_missing_random_characters,494.0,4.817813765182186,3.6107803539449588,0.0,2.0,4.0,9.0,10.0
mmlu,instruct_rap_verse,493.0,4.77079107505071,3.56333502308574,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_react_tool_calls,494.0,5.374493927125506,3.2563617322405025,0.0,3.0,6.0,8.0,10.0
mmlu,instruct_recursive_self_reference,494.0,4.698380566801619,3.5844091923950656,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_redundant_waffle,494.0,2.6315789473684212,3.537382906388828,0.0,0.0,0.0,5.0,10.0
mmlu,instruct_regex_pattern,493.0,3.691683569979716,3.8806209959622024,0.0,0.0,2.0,8.0,10.0
mmlu,instruct_rhetorical_question,494.0,4.746963562753036,3.464502822628416,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_risks_and_benefits,494.0,5.052631578947368,2.5535369333682643,0.0,3.0,5.0,7.0,10.0
mmlu,instruct_role_expert_cot,494.0,4.866396761133603,2.364023020241744,0.0,3.0,5.0,7.0,10.0
mmlu,instruct_role_expert_cot_with_examples,494.0,4.657894736842105,2.198646186128527,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_role_expert_cot_with_examples_and_explanations,494.0,4.506072874493927,2.175598484433562,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_role_expert_cot_with_examples_and_explanations_and_summary,494.0,4.261133603238866,2.0713998388671357,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_role_expert_cot_with_examples_and_explanations_and_summary_and_risks,494.0,4.08502024291498,2.0640991678800087,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_roleplay_knight,493.0,4.616632860040568,3.72492800458271,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_roman_numeral,494.0,4.493927125506073,3.6191629318581024,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_rubric_scored,494.0,5.327935222672065,2.9625363612174875,0.0,3.0,5.0,8.0,10.0
mmlu,instruct_rude,494.0,4.98582995951417,3.690044940473104,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_salesy,494.0,4.184210526315789,3.6942576024797233,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_sarcastic,494.0,3.3016194331983804,3.5940165241366975,0.0,0.0,2.0,6.75,10.0
mmlu,instruct_sardonic,494.0,4.0465587044534415,3.7242501048402725,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_scientific_notation,494.0,4.020242914979757,3.6963326956947573,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_scots,494.0,4.722672064777328,3.6016127987723667,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_second_person,494.0,4.659919028340081,3.4467453551322924,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_see_attached_diagram,494.0,4.7894736842105265,3.6277344063810912,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_self_consistency,494.0,4.6396761133603235,2.664415933766688,0.0,3.0,4.0,6.0,10.0
mmlu,instruct_self_deprecating,494.0,4.578947368421052,3.774157093980558,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_sentence_fragment,494.0,4.038461538461538,3.684920543692226,0.0,1.0,3.0,8.0,10.0
mmlu,instruct_several_html_tags,494.0,5.026315789473684,3.7271706431988068,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_shakespeare,494.0,4.246963562753036,3.666600097991121,0.0,1.0,3.0,8.0,10.0
mmlu,instruct_short_paragraph,494.0,4.761133603238866,3.4902976982890617,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_sic_marker,493.0,5.129817444219067,3.6785722319661796,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_silly,494.0,4.204453441295547,3.7719876560161536,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_single_sentence,494.0,4.064777327935222,3.324848705705843,0.0,1.0,3.0,7.0,10.0
mmlu,instruct_singlish,494.0,5.354251012145749,3.61678700241537,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_skeptical,494.0,4.105263157894737,3.723323319721713,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_slang_heavy,494.0,4.334008097165992,3.634935475449985,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_small_hex_blob,494.0,3.111336032388664,3.789832805567473,0.0,0.0,1.0,6.0,10.0
mmlu,instruct_sms,493.0,4.448275862068965,3.7198465291149057,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_sms_abbrev,490.0,4.628571428571429,3.2997490144376447,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_socratic_dialogue,494.0,3.214574898785425,2.6196538569205265,0.0,1.0,3.0,5.0,10.0
mmlu,instruct_software_jargon,494.0,4.125506072874494,3.6865576283332215,0.0,0.0,3.0,8.0,10.0
mmlu,instruct_spanglish,494.0,5.406882591093117,3.5875648990716926,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_spoiler_bars,494.0,5.51417004048583,3.7038987215892205,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_sports_jargon,494.0,4.313765182186235,3.771992010288703,0.0,1.0,3.0,8.0,10.0
mmlu,instruct_sql_snippet,493.0,2.22920892494929,3.2948282310486694,0.0,0.0,0.0,3.0,10.0
mmlu,instruct_statement,494.0,4.941295546558704,3.5288718096849383,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_step_rationale,494.0,5.902834008097166,2.7724141076976907,0.0,4.0,6.0,8.0,10.0
mmlu,instruct_study_setup,493.0,5.484787018255578,3.5329850752508074,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_suggestion,494.0,4.67004048582996,3.52942329589453,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_summary_then_detail,494.0,5.8582995951417,3.121631968924524,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_surreal,494.0,4.279352226720648,3.6775315252343375,0.0,1.0,3.0,8.0,10.0
mmlu,instruct_table_layout,490.0,5.453061224489796,3.6073715734653025,0.0,2.0,6.0,9.0,10.0
mmlu,instruct_tag_question,494.0,4.5425101214574894,3.5108083728582837,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_tech_support_ticket,493.0,5.876267748478702,3.567995820074273,0.0,3.0,6.0,10.0,10.0
mmlu,instruct_technical,494.0,4.939271255060729,3.632225089768258,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_therapy_session,493.0,5.164300202839756,3.5930408355987895,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_third_person,494.0,5.080971659919029,3.495799024353063,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_three_typos_punctuation,490.0,5.555102040816327,3.339976686085549,0.0,3.0,5.0,9.0,10.0
mmlu,instruct_timestamped_chat,493.0,5.04868154158215,3.5939288359184856,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_topicalization,490.0,5.36734693877551,3.6176904446643814,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_tweet,493.0,5.139959432048681,3.577067541083457,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_two_sentence,494.0,4.3117408906882595,3.4228654540456307,0.0,1.0,4.0,7.0,10.0
mmlu,instruct_two_typos_punctuation,490.0,5.6959183673469385,3.356065179679173,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_typo_adjacent,490.0,4.7877551020408164,3.389484077568514,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_extra_letter,490.0,4.924489795918367,3.437495081966805,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_extra_space,490.0,5.122448979591836,3.2793126933467898,0.0,2.25,5.0,8.0,10.0
mmlu,instruct_typo_homophone,490.0,4.8061224489795915,3.2998052965592577,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_missing_letter,490.0,4.6387755102040815,3.3191097142312946,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_typo_missing_space,490.0,5.063265306122449,3.219647879078711,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_missing_vowels,490.0,4.1938775510204085,3.3502378002626796,0.0,1.0,4.0,7.0,10.0
mmlu,instruct_typo_random,490.0,4.53469387755102,3.3396392921083455,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_typo_repeated_letters,490.0,4.918367346938775,3.4251370470625893,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_swap,490.0,4.7306122448979595,3.3342864127213705,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_typo_swap_and_punctuation,490.0,4.859183673469388,3.351672559141209,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_typo_swap_and_transpose_and_punctuation,490.0,4.751020408163265,3.4098451499170634,0.0,2.0,4.5,8.0,10.0
mmlu,instruct_typo_transpose,490.0,4.8979591836734695,3.4204060914811647,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_typo_wrong_letter,490.0,4.726530612244898,3.437836832960956,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_urgent,494.0,4.6417004048583,3.877845999738445,0.0,1.0,4.0,9.0,10.0
mmlu,instruct_validator_pass,494.0,6.157894736842105,3.4552145413016753,0.0,3.0,7.0,10.0,10.0
mmlu,instruct_very_formal,494.0,5.417004048582996,3.6422406801853953,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_vulgar,494.0,5.1417004048583,3.673290738729669,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_warm,494.0,5.078947368421052,3.4746024485864972,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_wh_question,494.0,4.831983805668016,3.502839953538032,0.0,2.0,4.0,8.0,10.0
mmlu,instruct_with_additional_context,494.0,6.293522267206478,3.218997636451264,0.0,4.0,7.0,9.0,10.0
mmlu,instruct_with_analogies,494.0,5.753036437246964,3.2713243143199224,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_case_studies,494.0,5.917004048582996,3.066404084281321,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_citations,494.0,5.868421052631579,2.9767344538886324,0.0,3.0,6.0,8.0,10.0
mmlu,instruct_with_counterarguments,494.0,5.350202429149798,2.935553543025531,0.0,3.0,5.0,8.0,10.0
mmlu,instruct_with_detailed_instructions,494.0,5.6923076923076925,3.0998366669105097,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_emotional_appeal,494.0,6.02834008097166,3.3247499071301987,0.0,3.0,7.0,9.0,10.0
mmlu,instruct_with_examples,494.0,5.97165991902834,3.188341859193902,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_examples_and_explanations,494.0,5.813765182186235,2.9755141362072255,0.0,3.0,6.0,8.0,10.0
mmlu,instruct_with_helpful_explanations,494.0,6.47165991902834,3.247437197960658,0.0,4.0,7.0,9.0,10.0
mmlu,instruct_with_metaphors,494.0,6.022267206477733,3.371144424026433,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_personal_touch,494.0,5.781376518218623,3.4265366591658886,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_rebuttals,494.0,5.384615384615385,3.1225552146934863,0.0,3.0,6.0,8.0,10.0
mmlu,instruct_with_research_paper,494.0,3.564777327935223,3.5506840541715077,0.0,0.0,3.0,6.0,10.0
mmlu,instruct_with_similes,494.0,5.805668016194332,3.429777764861456,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_statistics,494.0,5.607287449392713,3.2762634449343286,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_step_by_step,494.0,5.487854251012146,3.192736154006394,0.0,3.0,5.0,8.75,10.0
mmlu,instruct_with_stream_of_consciousness,494.0,4.969635627530365,3.55614045817109,0.0,2.0,5.0,8.0,10.0
mmlu,instruct_with_summary,494.0,5.834008097165992,3.5418072946891406,0.0,3.0,6.0,9.0,10.0
mmlu,instruct_with_technical_details,494.0,5.716599190283401,2.9382847056470727,0.0,3.0,6.0,8.0,10.0
mmlu,instruct_with_tldr_summary,494.0,5.022267206477733,3.5738386419080284,0.0,2.0,5.0,9.0,10.0
mmlu,instruct_witty,494.0,4.425101214574899,3.719017718285767,0.0,1.0,4.0,8.0,10.0
mmlu,instruct_yaml_block,493.0,4.170385395537525,3.5325684553620182,0.0,1.0,4.0,7.0,10.0
mmlu,instruct_yes_no,494.0,3.945344129554656,3.449291984702985,0.0,1.0,3.0,7.0,10.0
mmlu,instruction_original,494.0,6.058704453441296,3.5643312903493545,0.0,3.0,6.5,10.0,10.0
